temperature,humidity,wind_speed,cloud_cover,uv_index,visibility,weather_type,location_coastal,location_inland,season_autumn,season_spring,season_winter
22.0,53,1.3862943611198906,1.0,6,2.1400661634962708,Sunny,1,0,0,0,1
30.0,98,2.3978952727983707,1.0,3,1.3862943611198906,Rainy,0,1,1,0,0
25.0,32,2.2512917986064953,1.0,12,2.772588722239781,Sunny,1,0,0,0,0
15.0,78,2.833213344056216,3.0,10,0.4054651081081644,Rainy,0,1,1,0,0
13.0,67,2.302585092994046,3.0,2,1.5040773967762742,Rainy,1,0,0,1,0
43.0,30,1.6094379124341003,1.0,11,2.995732273553991,Snowy,0,1,0,0,0
-5.0,66,1.791759469228055,3.0,0,0.9162907318741551,Snowy,0,0,0,0,1
22.0,46,1.0986122886681098,1.0,6,2.3513752571634776,Sunny,0,0,0,0,1
31.0,97,3.044522437723423,3.0,1,1.7047480922384253,Rainy,0,0,0,1,0
16.0,61,2.6390573296152584,3.0,3,1.791759469228055,Rainy,1,0,0,0,1
19.0,82,1.0986122886681098,1.0,5,1.8718021769015913,Cloudy,1,0,1,0,0
17.0,96,2.5649493574615367,3.0,0,1.5040773967762742,Rainy,0,0,0,1,0
34.0,63,2.995732273553991,3.0,3,1.3862943611198906,Rainy,0,1,1,0,0
8.0,102,3.597312260588446,3.0,4,1.0986122886681098,Snowy,0,1,0,0,1
-7.0,85,0.6931471805599453,3.0,1,1.3862943611198906,Snowy,0,1,0,0,1
4.0,98,2.803360380906535,1.0,1,0.9162907318741551,Snowy,0,1,0,0,1
21.0,65,1.791759469228055,0.0,9,2.0794415416798357,Sunny,0,0,0,0,1
20.0,99,2.772588722239781,3.0,2,1.252762968495368,Rainy,0,1,1,0,0
25.0,62,1.9459101490553132,0.0,10,2.3513752571634776,Sunny,0,1,1,0,0
22.0,65,1.9459101490553132,0.0,5,1.8718021769015913,Sunny,1,0,0,1,0
-4.0,91,2.1400661634962708,3.0,1,1.0986122886681098,Snowy,0,0,0,0,1
19.0,69,2.4849066497880004,3.0,1,0.9162907318741551,Rainy,1,0,0,0,0
23.0,61,2.3978952727983707,1.0,3,1.7047480922384253,Rainy,0,0,0,0,1
28.0,56,1.7047480922384253,1.0,4,2.2512917986064953,Cloudy,0,1,0,0,1
15.0,99,3.044522437723423,3.0,4,0.9162907318741551,Rainy,1,0,0,0,1
0.0,86,3.0204248861443626,3.0,0,1.6094379124341003,Snowy,0,1,0,0,1
36.0,57,1.7047480922384253,1.0,7,1.9459101490553132,Sunny,0,0,0,1,0
29.0,65,2.9444389791664403,1.0,0,1.791759469228055,Rainy,1,0,0,0,1
-8.0,79,2.970414465569701,1.0,1,0.9162907318741551,Snowy,0,1,0,0,1
26.0,61,2.6741486494265287,1.0,2,1.0986122886681098,Rainy,0,1,1,0,0
30.0,45,1.9459101490553132,0.0,7,2.1972245773362196,Sunny,0,0,0,0,0
2.0,66,2.1400661634962708,3.0,1,1.0986122886681098,Snowy,0,0,0,0,1
30.0,48,2.0794415416798357,0.0,9,2.3978952727983707,Sunny,1,0,0,0,0
24.0,83,2.803360380906535,3.0,1,1.5040773967762742,Rainy,0,0,0,0,0
-8.0,76,2.6026896854443837,3.0,0,1.3862943611198906,Snowy,0,1,0,0,1
33.0,99,2.8622008809294686,3.0,2,1.7047480922384253,Rainy,0,0,1,0,0
31.0,61,2.0149030205422647,1.0,8,2.2512917986064953,Sunny,1,0,0,0,0
29.0,48,2.0794415416798357,0.0,5,2.3978952727983707,Sunny,0,0,0,1,0
20.0,58,2.6741486494265287,1.0,3,2.0794415416798357,Cloudy,1,0,0,0,1
34.0,84,2.5649493574615367,3.0,3,1.6094379124341003,Rainy,0,0,0,0,0
12.0,79,2.772588722239781,3.0,2,0.9162907318741551,Rainy,1,0,0,1,0
43.0,41,2.3513752571634776,0.0,9,1.9459101490553132,Sunny,1,0,0,0,0
-6.0,99,2.2512917986064953,3.0,10,0.6931471805599453,Snowy,0,0,0,0,1
-7.0,87,2.0794415416798357,1.0,0,1.5040773967762742,Snowy,0,1,0,0,1
-8.0,80,2.803360380906535,3.0,1,1.3862943611198906,Snowy,0,0,0,0,1
21.0,51,1.7047480922384253,1.0,1,2.302585092994046,Cloudy,0,1,0,0,0
31.0,77,3.0204248861443626,1.0,12,1.7047480922384253,Sunny,1,0,0,0,1
1.0,88,0.6931471805599453,3.0,0,1.0986122886681098,Snowy,0,1,0,0,1
-2.0,69,2.3978952727983707,3.0,0,1.7047480922384253,Snowy,0,0,0,0,1
34.0,55,2.0149030205422647,1.0,5,2.1400661634962708,Sunny,0,1,1,0,0
28.0,91,2.2512917986064953,0.0,6,1.8718021769015913,Sunny,0,0,1,0,0
-10.0,89,2.3513752571634776,1.0,0,1.5040773967762742,Snowy,0,0,0,0,1
15.0,73,2.4423470353692043,1.0,3,1.791759469228055,Cloudy,0,1,1,0,0
31.0,59,2.4423470353692043,1.0,3,2.1400661634962708,Cloudy,1,0,0,0,1
34.0,85,3.044522437723423,1.0,1,0.9162907318741551,Rainy,0,1,0,1,0
12.0,53,2.3513752571634776,1.0,1,2.302585092994046,Cloudy,0,1,1,0,0
36.0,32,0.9162907318741551,1.0,11,2.302585092994046,Sunny,0,0,0,0,0
27.0,67,0.9162907318741551,1.0,1,2.0149030205422647,Cloudy,0,0,0,1,0
-10.0,64,2.9444389791664403,3.0,0,1.0986122886681098,Snowy,0,0,0,0,1
19.0,73,1.3862943611198906,1.0,8,1.6094379124341003,Cloudy,0,1,0,1,0
26.0,49,2.302585092994046,0.0,9,2.0794415416798357,Sunny,1,0,1,0,0
22.0,86,2.5649493574615367,1.0,1,1.5040773967762742,Rainy,0,0,0,0,0
-5.0,81,2.9444389791664403,3.0,1,1.252762968495368,Snowy,0,0,0,0,1
26.0,63,2.6026896854443837,3.0,0,1.0986122886681098,Rainy,0,1,1,0,0
22.0,67,1.6094379124341003,3.0,2,2.0794415416798357,Cloudy,0,1,0,0,0
46.0,76,3.3843902633457743,3.0,4,1.252762968495368,Rainy,0,0,1,0,0
3.0,95,2.803360380906535,3.0,1,0.6931471805599453,Snowy,0,1,0,0,1
32.0,61,2.6741486494265287,1.0,3,2.0794415416798357,Cloudy,1,0,0,1,0
21.0,80,2.6741486494265287,3.0,0,1.7047480922384253,Rainy,1,0,0,1,0
48.0,91,3.4965075614664802,3.0,2,1.252762968495368,Rainy,0,1,1,0,0
42.0,61,2.6390573296152584,3.0,0,2.4849066497880004,Snowy,0,0,0,0,0
3.0,77,2.5649493574615367,3.0,0,1.6094379124341003,Snowy,0,0,0,0,1
14.0,64,1.791759469228055,3.0,3,1.9459101490553132,Cloudy,0,0,0,0,0
14.0,56,2.3978952727983707,3.0,4,2.1972245773362196,Cloudy,0,0,0,0,0
20.0,61,2.9444389791664403,3.0,1,1.7047480922384253,Rainy,1,0,0,0,0
-2.0,60,1.0986122886681098,3.0,0,1.791759469228055,Snowy,0,0,0,0,1
32.0,24,1.7047480922384253,0.0,5,2.2512917986064953,Sunny,0,1,0,1,0
15.0,85,3.367295829986474,1.0,9,0.4054651081081644,Cloudy,1,0,0,0,0
19.0,67,1.7047480922384253,1.0,1,1.9459101490553132,Cloudy,0,1,0,0,1
19.0,86,2.302585092994046,1.0,1,0.9162907318741551,Rainy,0,1,0,0,1
34.0,76,1.6094379124341003,1.0,4,1.791759469228055,Cloudy,0,0,0,0,1
2.0,81,3.0204248861443626,3.0,1,1.0986122886681098,Snowy,0,1,0,0,1
13.0,75,1.0986122886681098,3.0,2,1.8718021769015913,Cloudy,0,1,0,0,1
25.0,72,2.5649493574615367,3.0,2,2.0794415416798357,Cloudy,0,0,1,0,0
32.0,67,2.2512917986064953,3.0,2,2.1972245773362196,Cloudy,0,1,0,1,0
18.0,63,2.0794415416798357,3.0,1,2.0149030205422647,Cloudy,1,0,0,0,1
2.0,89,2.5257286443082556,3.0,1,1.5040773967762742,Snowy,0,0,0,0,1
26.0,88,2.1400661634962708,3.0,1,1.6094379124341003,Rainy,1,0,0,1,0
11.0,62,2.3513752571634776,1.0,3,1.8718021769015913,Cloudy,0,0,0,1,0
36.0,58,2.0149030205422647,0.0,9,2.2512917986064953,Sunny,0,1,1,0,0
32.0,67,1.8718021769015913,1.0,3,1.8718021769015913,Cloudy,1,0,0,0,1
17.0,79,2.917770732084279,1.0,2,1.0986122886681098,Rainy,0,1,0,0,0
24.0,54,1.9459101490553132,3.0,3,2.1972245773362196,Cloudy,0,0,0,0,0
33.0,46,1.252762968495368,1.0,6,1.9459101490553132,Sunny,0,0,1,0,0
14.0,82,1.791759469228055,1.0,1,0.9162907318741551,Rainy,0,1,0,1,0
33.0,78,2.6026896854443837,3.0,1,1.7047480922384253,Rainy,1,0,0,0,0
-4.0,70,0.9162907318741551,3.0,0,1.5040773967762742,Snowy,0,0,0,0,1
30.0,82,2.5649493574615367,3.0,1,1.5040773967762742,Rainy,0,1,0,1,0
11.0,70,2.5649493574615367,1.0,2,2.1972245773362196,Cloudy,0,1,0,1,0
11.0,35,2.5257286443082556,1.0,14,2.970414465569701,Sunny,0,1,1,0,0
16.0,70,2.70805020110221,3.0,0,1.7047480922384253,Rainy,1,0,0,0,0
1.0,75,2.5257286443082556,1.0,0,1.252762968495368,Snowy,0,1,0,0,1
21.0,21,2.0149030205422647,0.0,11,2.2512917986064953,Sunny,0,1,1,0,0
42.0,45,1.5040773967762742,0.0,8,2.1400661634962708,Sunny,1,0,0,1,0
-7.0,82,2.970414465569701,1.0,0,0.6931471805599453,Snowy,0,1,0,0,1
2.0,66,1.9459101490553132,1.0,1,0.9162907318741551,Snowy,0,0,0,0,1
28.0,70,2.3978952727983707,3.0,1,1.252762968495368,Rainy,0,1,0,0,0
17.0,51,1.0986122886681098,1.0,1,1.9459101490553132,Cloudy,0,0,0,0,1
33.0,74,1.8718021769015913,3.0,1,1.7047480922384253,Rainy,0,0,1,0,0
-1.0,64,2.1400661634962708,3.0,1,1.7047480922384253,Snowy,0,0,0,0,1
30.0,88,2.5649493574615367,3.0,1,1.0986122886681098,Rainy,1,0,1,0,0
28.0,36,1.6094379124341003,1.0,11,1.9459101490553132,Sunny,0,0,0,1,0
43.0,92,2.70805020110221,0.0,10,1.7047480922384253,Sunny,0,1,0,0,0
1.0,60,2.970414465569701,3.0,0,1.791759469228055,Snowy,0,0,0,0,1
-3.0,101,3.367295829986474,3.0,11,1.9459101490553132,Snowy,0,0,0,0,1
31.0,53,2.1400661634962708,0.0,10,2.3513752571634776,Sunny,0,1,1,0,0
23.0,54,1.9459101490553132,1.0,1,1.8718021769015913,Cloudy,1,0,0,0,0
37.0,73,2.4849066497880004,2.0,1,2.0149030205422647,Cloudy,0,1,0,0,1
33.0,71,2.3513752571634776,1.0,3,1.8718021769015913,Cloudy,0,1,1,0,0
33.0,30,1.7047480922384253,0.0,5,1.8718021769015913,Sunny,0,0,0,0,1
19.0,75,2.6741486494265287,3.0,1,2.1400661634962708,Cloudy,1,0,0,0,0
28.0,72,1.9459101490553132,1.0,3,1.3862943611198906,Rainy,1,0,0,0,0
23.0,78,2.917770732084279,3.0,2,1.6094379124341003,Rainy,0,0,0,0,0
31.0,94,2.8622008809294686,3.0,3,1.791759469228055,Rainy,0,0,0,1,0
40.0,27,1.6094379124341003,0.0,7,2.2512917986064953,Sunny,1,0,0,0,1
18.0,62,2.5649493574615367,3.0,2,1.791759469228055,Rainy,1,0,1,0,0
32.0,69,1.9459101490553132,1.0,5,2.0149030205422647,Sunny,1,0,0,0,1
22.0,91,1.791759469228055,1.0,1,0.9162907318741551,Rainy,0,1,0,0,1
35.0,25,2.1400661634962708,1.0,5,1.791759469228055,Sunny,0,1,0,0,0
30.0,57,1.252762968495368,1.0,2,1.9459101490553132,Cloudy,1,0,0,0,1
12.0,64,0.9162907318741551,1.0,3,1.8718021769015913,Cloudy,0,0,0,1,0
1.0,77,2.970414465569701,3.0,1,1.791759469228055,Snowy,0,0,0,0,1
0.0,79,2.740840023925201,3.0,1,1.0986122886681098,Snowy,0,1,0,0,1
13.0,72,0.9162907318741551,3.0,4,2.1972245773362196,Cloudy,1,0,0,1,0
-5.0,66,1.8718021769015913,3.0,0,1.3862943611198906,Snowy,0,1,0,0,1
24.0,70,2.5649493574615367,3.0,2,2.1972245773362196,Cloudy,0,0,0,0,1
23.0,49,1.8718021769015913,0.0,9,2.1972245773362196,Sunny,0,1,1,0,0
33.0,58,2.0149030205422647,0.0,8,1.8718021769015913,Sunny,0,0,0,0,0
22.0,96,3.349904087274605,1.0,9,1.252762968495368,Cloudy,1,0,0,0,0
24.0,27,2.302585092994046,0.0,9,1.791759469228055,Sunny,0,0,1,0,0
11.0,68,2.1972245773362196,3.0,3,1.252762968495368,Rainy,1,0,0,0,1
-10.0,99,1.8718021769015913,1.0,0,1.5040773967762742,Snowy,0,1,0,0,1
30.0,81,2.4849066497880004,3.0,1,1.3862943611198906,Rainy,0,1,1,0,0
31.0,68,2.6026896854443837,1.0,2,2.2512917986064953,Cloudy,0,1,0,1,0
0.0,86,0.4054651081081644,3.0,0,1.252762968495368,Snowy,0,0,0,0,1
20.0,72,2.1972245773362196,3.0,3,2.2512917986064953,Cloudy,1,0,0,0,0
16.0,82,1.8718021769015913,1.0,1,0.9162907318741551,Rainy,0,1,0,0,1
22.0,74,2.833213344056216,3.0,2,1.7047480922384253,Rainy,0,0,0,0,0
31.0,99,2.3513752571634776,3.0,3,1.5040773967762742,Rainy,1,0,0,0,1
29.0,63,2.2512917986064953,0.0,9,2.0794415416798357,Sunny,1,0,0,1,0
36.0,60,2.0794415416798357,0.0,8,1.8718021769015913,Sunny,0,0,1,0,0
39.0,68,1.8718021769015913,0.0,11,2.3513752571634776,Sunny,1,0,0,0,1
23.0,79,2.302585092994046,3.0,1,2.1972245773362196,Cloudy,1,0,1,0,0
25.0,26,2.6390573296152584,3.0,8,2.0149030205422647,Sunny,0,0,1,0,0
4.0,88,2.0794415416798357,3.0,1,0.9162907318741551,Snowy,0,0,0,0,1
41.0,53,1.5040773967762742,0.0,6,2.3513752571634776,Sunny,1,0,0,0,1
14.0,50,2.6741486494265287,3.0,4,2.2512917986064953,Cloudy,0,1,0,0,0
22.0,49,0.0,0.0,10,2.0149030205422647,Sunny,0,1,0,0,0
1.0,83,1.9459101490553132,3.0,0,1.6094379124341003,Snowy,0,0,0,0,1
1.0,95,1.6094379124341003,3.0,0,1.3862943611198906,Snowy,0,1,0,0,1
16.0,74,2.70805020110221,1.0,3,2.2512917986064953,Cloudy,0,1,1,0,0
47.0,105,2.995732273553991,0.0,0,2.3513752571634776,Sunny,0,0,1,0,0
12.0,73,2.6741486494265287,3.0,3,1.8718021769015913,Cloudy,0,1,0,0,1
20.0,70,2.3978952727983707,3.0,1,2.0794415416798357,Cloudy,1,0,0,0,1
33.0,57,2.70805020110221,3.0,2,1.9459101490553132,Cloudy,0,0,0,0,0
28.0,87,2.1400661634962708,3.0,2,1.6094379124341003,Rainy,0,0,0,1,0
-20.0,64,2.5257286443082556,1.0,14,2.8622008809294686,Snowy,0,1,0,0,0
16.0,55,1.252762968495368,3.0,3,2.0794415416798357,Cloudy,0,1,1,0,0
0.0,71,3.0204248861443626,3.0,0,1.6094379124341003,Snowy,0,1,0,0,1
28.0,44,0.6931471805599453,0.0,9,2.0149030205422647,Sunny,0,1,0,1,0
-2.0,82,2.995732273553991,1.0,1,1.0986122886681098,Snowy,0,0,0,0,1
12.0,89,2.995732273553991,3.0,0,1.7047480922384253,Rainy,1,0,0,0,1
-5.0,73,2.740840023925201,3.0,0,0.9162907318741551,Snowy,0,1,0,0,1
25.0,81,2.2512917986064953,3.0,3,0.6931471805599453,Rainy,0,1,0,0,0
21.0,54,0.0,3.0,3,1.8718021769015913,Cloudy,1,0,1,0,0
28.0,65,2.0149030205422647,1.0,2,1.8718021769015913,Cloudy,0,0,1,0,0
11.0,60,2.302585092994046,3.0,1,2.2512917986064953,Cloudy,1,0,0,0,0
12.0,76,2.833213344056216,3.0,2,0.9162907318741551,Rainy,1,0,0,0,1
-5.0,94,2.740840023925201,3.0,0,1.5040773967762742,Snowy,0,1,0,0,1
-4.0,66,2.5257286443082556,3.0,0,1.6094379124341003,Snowy,0,0,0,0,1
25.0,78,2.3513752571634776,3.0,0,1.5040773967762742,Rainy,0,1,0,0,1
16.0,73,2.772588722239781,1.0,3,2.1972245773362196,Cloudy,0,1,1,0,0
25.0,24,2.1400661634962708,0.0,10,2.0149030205422647,Sunny,0,0,0,0,0
-3.0,81,2.833213344056216,3.0,1,1.3862943611198906,Snowy,0,0,0,0,1
17.0,63,1.7047480922384253,3.0,3,2.1400661634962708,Cloudy,0,0,0,0,0
-10.0,72,0.6931471805599453,3.0,0,1.0986122886681098,Snowy,0,1,0,0,1
21.0,67,1.9459101490553132,1.0,3,2.0149030205422647,Cloudy,1,0,1,0,0
33.0,96,2.5649493574615367,3.0,13,0.9162907318741551,Rainy,0,0,1,0,0
35.0,62,2.302585092994046,0.0,10,2.1972245773362196,Sunny,0,0,1,0,0
-6.0,85,1.7047480922384253,3.0,1,1.5040773967762742,Snowy,0,1,0,0,1
33.0,67,1.252762968495368,0.0,10,1.8718021769015913,Sunny,0,1,1,0,0
25.0,62,2.5649493574615367,3.0,4,2.0794415416798357,Cloudy,0,0,0,0,1
-4.0,103,1.791759469228055,3.0,12,0.4054651081081644,Snowy,0,1,0,0,1
32.0,66,2.70805020110221,3.0,1,0.9162907318741551,Rainy,1,0,1,0,0
17.0,98,2.9444389791664403,1.0,7,1.8718021769015913,Cloudy,1,0,0,1,0
38.0,32,1.0986122886681098,1.0,11,1.8718021769015913,Sunny,0,1,0,0,0
-1.0,63,2.3978952727983707,3.0,1,1.7047480922384253,Snowy,0,0,0,0,1
31.0,78,2.1972245773362196,3.0,3,2.302585092994046,Cloudy,0,0,0,1,0
15.0,62,2.740840023925201,1.0,3,1.6094379124341003,Rainy,0,1,0,0,1
25.0,78,2.3513752571634776,1.0,3,1.8718021769015913,Cloudy,0,1,0,0,0
41.0,73,2.0149030205422647,1.0,10,1.6094379124341003,Sunny,1,0,1,0,0
-7.0,69,2.9444389791664403,3.0,1,1.5040773967762742,Snowy,0,1,0,0,1
42.0,21,0.6931471805599453,0.0,11,1.8718021769015913,Sunny,1,0,0,0,1
16.0,57,1.7047480922384253,3.0,4,1.791759469228055,Cloudy,0,1,0,1,0
33.0,56,2.0149030205422647,0.0,9,2.302585092994046,Sunny,0,0,0,1,0
27.0,100,2.9444389791664403,1.0,5,2.4423470353692043,Cloudy,1,0,1,0,0
12.0,96,1.8718021769015913,3.0,3,1.7047480922384253,Rainy,1,0,1,0,0
11.0,73,1.8718021769015913,3.0,2,0.6931471805599453,Rainy,1,0,0,0,1
23.0,62,2.1972245773362196,3.0,2,1.791759469228055,Rainy,0,0,0,0,0
38.0,37,1.791759469228055,1.0,8,2.0794415416798357,Sunny,0,1,0,0,0
29.0,66,0.6931471805599453,3.0,3,1.8718021769015913,Cloudy,0,1,1,0,0
44.0,67,0.9162907318741551,1.0,9,2.302585092994046,Sunny,1,0,1,0,0
20.0,61,1.252762968495368,1.0,6,1.791759469228055,Sunny,1,0,0,0,1
-5.0,69,2.302585092994046,3.0,1,1.0986122886681098,Snowy,0,0,0,0,1
24.0,51,0.6931471805599453,0.0,11,1.9459101490553132,Sunny,0,1,0,1,0
11.0,99,2.917770732084279,3.0,0,1.7047480922384253,Rainy,0,1,0,0,0
12.0,53,2.0794415416798357,1.0,3,1.8718021769015913,Cloudy,0,0,0,1,0
41.0,20,2.0149030205422647,1.0,10,2.3978952727983707,Sunny,0,1,0,1,0
-3.0,97,1.7047480922384253,3.0,1,1.7047480922384253,Snowy,0,1,0,0,1
15.0,72,3.597312260588446,3.0,1,1.791759469228055,Rainy,0,1,1,0,0
1.0,73,2.0794415416798357,3.0,0,1.252762968495368,Snowy,0,0,0,0,1
21.0,32,1.252762968495368,0.0,6,1.8718021769015913,Sunny,0,0,0,1,0
28.0,26,2.1972245773362196,1.0,11,2.0149030205422647,Sunny,1,0,0,0,0
34.0,74,1.0986122886681098,1.0,2,1.8718021769015913,Cloudy,1,0,0,0,1
23.0,54,1.791759469228055,0.0,10,2.0149030205422647,Sunny,0,0,1,0,0
26.0,77,2.5257286443082556,3.0,1,2.1400661634962708,Cloudy,0,0,0,0,1
28.0,65,0.4054651081081644,1.0,11,2.1972245773362196,Sunny,0,1,1,0,0
20.0,67,2.6390573296152584,1.0,3,2.1972245773362196,Cloudy,0,1,0,1,0
27.0,54,0.6931471805599453,1.0,2,1.8718021769015913,Cloudy,1,0,0,0,0
4.0,65,2.8622008809294686,3.0,0,1.3862943611198906,Snowy,0,1,0,0,1
24.0,101,3.349904087274605,1.0,14,1.3862943611198906,Cloudy,1,0,0,0,0
-6.0,97,1.8718021769015913,3.0,0,1.3862943611198906,Snowy,0,0,0,0,1
-7.0,70,1.791759469228055,1.0,1,1.0986122886681098,Snowy,0,0,0,0,1
25.0,47,1.791759469228055,0.0,6,2.3978952727983707,Sunny,1,0,0,0,1
14.0,90,1.8718021769015913,3.0,3,1.791759469228055,Rainy,1,0,0,0,1
25.0,76,1.252762968495368,3.0,3,1.8718021769015913,Cloudy,1,0,0,1,0
21.0,79,2.5257286443082556,1.0,3,2.0149030205422647,Cloudy,0,1,0,0,1
24.0,67,2.3513752571634776,0.0,9,2.0794415416798357,Sunny,1,0,0,0,0
13.0,67,2.0794415416798357,3.0,1,2.2512917986064953,Cloudy,1,0,0,0,1
33.0,36,1.791759469228055,1.0,9,1.8718021769015913,Sunny,0,1,0,1,0
-3.0,98,2.0149030205422647,3.0,1,1.791759469228055,Snowy,0,1,0,0,1
17.0,68,2.8903717578961645,1.0,0,1.6094379124341003,Rainy,1,0,0,0,1
10.0,57,2.6390573296152584,1.0,2,1.791759469228055,Cloudy,1,0,0,1,0
40.0,33,2.3978952727983707,1.0,9,2.302585092994046,Sunny,1,0,0,1,0
-4.0,60,2.70805020110221,3.0,1,1.252762968495368,Snowy,0,0,0,0,1
24.0,49,1.0986122886681098,0.0,8,2.1972245773362196,Sunny,0,1,0,1,0
14.0,94,2.4849066497880004,3.0,2,1.6094379124341003,Rainy,0,1,0,0,1
37.0,86,2.302585092994046,0.0,6,1.9459101490553132,Sunny,0,0,0,0,0
22.0,86,2.8903717578961645,3.0,0,0.6931471805599453,Rainy,1,0,0,0,1
13.0,61,1.0986122886681098,1.0,4,2.0149030205422647,Cloudy,0,1,0,1,0
28.0,85,2.803360380906535,1.0,12,2.3978952727983707,Cloudy,0,1,1,0,0
30.0,48,0.9162907318741551,1.0,11,1.8718021769015913,Sunny,0,1,1,0,0
42.0,21,2.0794415416798357,0.0,9,1.9459101490553132,Sunny,0,1,0,0,0
3.0,60,2.9444389791664403,1.0,1,1.252762968495368,Snowy,0,1,0,0,1
23.0,96,2.5649493574615367,3.0,2,1.0986122886681098,Rainy,0,1,0,0,1
4.0,89,2.4423470353692043,3.0,6,0.4054651081081644,Snowy,0,1,0,0,1
12.0,63,2.70805020110221,1.0,2,2.1400661634962708,Cloudy,1,0,0,1,0
30.0,68,2.0794415416798357,3.0,3,2.1972245773362196,Cloudy,1,0,1,0,0
23.0,31,2.1400661634962708,0.0,10,2.0794415416798357,Sunny,1,0,0,1,0
14.0,72,2.3978952727983707,1.0,4,2.1972245773362196,Cloudy,0,1,1,0,0
32.0,41,1.5040773967762742,0.0,8,2.302585092994046,Sunny,1,0,1,0,0
34.0,53,1.252762968495368,0.0,10,2.2512917986064953,Sunny,0,0,0,0,1
-10.0,72,2.0149030205422647,3.0,0,1.6094379124341003,Snowy,0,1,0,0,1
16.0,71,2.995732273553991,3.0,2,1.252762968495368,Rainy,0,0,0,0,0
-5.0,88,3.0204248861443626,3.0,0,1.5040773967762742,Snowy,0,0,0,0,1
13.0,77,2.70805020110221,1.0,2,1.9459101490553132,Cloudy,0,1,0,0,1
32.0,51,2.6026896854443837,1.0,3,2.2512917986064953,Cloudy,0,0,1,0,0
15.0,60,2.4423470353692043,1.0,2,1.9459101490553132,Cloudy,0,0,0,0,1
26.0,77,2.803360380906535,1.0,3,1.252762968495368,Rainy,1,0,0,1,0
15.0,99,2.4849066497880004,3.0,2,0.9162907318741551,Rainy,0,0,0,0,0
-10.0,74,2.6741486494265287,1.0,0,1.252762968495368,Snowy,0,0,0,0,1
31.0,90,1.791759469228055,1.0,3,1.791759469228055,Rainy,0,1,0,1,0
0.0,92,2.0794415416798357,3.0,0,0.6931471805599453,Snowy,0,1,0,0,1
0.0,80,2.9444389791664403,3.0,0,1.5040773967762742,Snowy,0,0,0,0,1
28.0,54,1.3862943611198906,1.0,8,2.302585092994046,Sunny,0,0,0,0,0
16.0,64,1.0986122886681098,3.0,1,2.0149030205422647,Cloudy,1,0,0,1,0
21.0,78,0.6931471805599453,1.0,2,1.9459101490553132,Cloudy,0,1,0,1,0
18.0,63,1.791759469228055,1.0,4,2.1972245773362196,Cloudy,0,1,0,0,1
30.0,76,2.5257286443082556,1.0,2,2.0149030205422647,Cloudy,0,1,1,0,0
20.0,78,2.6390573296152584,3.0,0,1.6094379124341003,Rainy,0,0,0,0,1
10.0,71,2.4423470353692043,3.0,1,1.9459101490553132,Cloudy,1,0,0,0,0
10.0,71,2.6741486494265287,1.0,2,1.6094379124341003,Rainy,1,0,0,0,0
-2.0,95,2.970414465569701,3.0,0,1.6094379124341003,Snowy,0,1,0,0,1
11.0,54,0.6931471805599453,1.0,1,2.1972245773362196,Cloudy,1,0,1,0,0
16.0,97,2.5649493574615367,1.0,2,1.3862943611198906,Rainy,0,1,1,0,0
25.0,28,0.0,0.0,7,2.1400661634962708,Sunny,0,0,0,1,0
15.0,67,1.252762968495368,3.0,4,2.1972245773362196,Cloudy,1,0,1,0,0
23.0,56,2.6390573296152584,1.0,3,2.0794415416798357,Cloudy,1,0,0,0,0
17.0,25,1.6094379124341003,2.0,5,2.6026896854443837,Sunny,0,0,1,0,0
38.0,35,1.3862943611198906,0.0,8,2.0149030205422647,Sunny,0,0,0,0,0
36.0,56,0.0,0.0,10,1.9459101490553132,Sunny,1,0,0,1,0
-4.0,91,2.4423470353692043,3.0,0,1.0986122886681098,Snowy,0,1,0,0,1
23.0,47,2.0794415416798357,1.0,6,2.3513752571634776,Sunny,1,0,0,1,0
27.0,79,1.5040773967762742,1.0,1,2.0149030205422647,Cloudy,0,1,0,0,1
38.0,56,0.6931471805599453,0.0,9,2.0794415416798357,Sunny,1,0,1,0,0
-8.0,93,2.0794415416798357,3.0,1,1.252762968495368,Snowy,0,0,0,0,1
-4.0,70,2.8903717578961645,1.0,0,1.6094379124341003,Snowy,0,0,0,0,1
-3.0,85,2.995732273553991,1.0,0,1.7047480922384253,Snowy,0,1,0,0,1
23.0,78,2.0149030205422647,1.0,3,0.6931471805599453,Rainy,0,1,0,0,0
-8.0,97,2.8903717578961645,3.0,1,1.6094379124341003,Snowy,0,0,0,0,1
26.0,60,2.2512917986064953,3.0,2,1.9459101490553132,Cloudy,0,0,1,0,0
42.0,20,1.7047480922384253,1.0,8,1.791759469228055,Sunny,0,1,0,0,1
28.0,70,2.4849066497880004,3.0,0,1.3862943611198906,Rainy,1,0,0,1,0
13.0,64,2.3978952727983707,1.0,3,1.9459101490553132,Cloudy,0,1,0,1,0
41.0,39,1.3862943611198906,0.0,6,1.9459101490553132,Sunny,0,0,0,0,1
12.0,74,2.0149030205422647,3.0,3,1.791759469228055,Rainy,0,0,0,0,1
-5.0,106,3.5115454388310208,3.0,2,0.4054651081081644,Snowy,0,1,0,0,1
-5.0,83,2.995732273553991,1.0,1,1.3862943611198906,Snowy,0,0,0,0,1
24.0,75,1.6094379124341003,1.0,3,2.2512917986064953,Cloudy,0,0,1,0,0
20.0,61,2.4423470353692043,1.0,3,1.9459101490553132,Cloudy,0,1,0,0,0
